;C1_TT101 (°C);C1_TT111 (°C);C1_PT801 (barA);C1_PT802 (barA); (); ();C2_TT101 (°C);C2_TT111 (°C);
08/03/2019 00:55:09;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:55:31;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:55:51;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:56:11;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:56:31;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:56:51;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:57:11;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:57:31;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:57:51;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 00:58:11;-0.01;20.1;1.4;0.2;0;34;0;0.01;
08/03/2019 00:58:33;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 00:58:53;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 00:59:13;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 00:59:33;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 00:59:54;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:00:13;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:00:33;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:00:53;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:01:13;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:01:35;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:01:55;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:02:15;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:02:35;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:02:55;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:03:15;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:03:35;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:03:55;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:04:15;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:04:37;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:04:57;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:05:17;-0.01;20.2;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:05:37;-0.01;20.1;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:05:57;-0.01;20.2;1.4;0.2;0;33.9;0;0.01;
08/03/2019 01:06:17;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:06:37;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:06:57;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:07:17;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:07:39;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:07:59;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:08:19;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:08:39;-0.01;20.2;1.4;0.2;0;33.8;0;0.01;
08/03/2019 01:08:59;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:09:19;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:09:39;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:09:59;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:10:19;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:10:39;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:11:01;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:11:21;-0.01;20.2;1.4;0.2;0;33.7;0;0.01;
08/03/2019 01:11:41;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:12:01;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:12:21;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:12:41;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:13:01;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:13:21;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:13:42;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:14:03;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:14:23;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:14:43;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:15:03;-0.01;20.2;1.4;0.2;0;33.6;0;0.01;
08/03/2019 01:15:23;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:15:43;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:16:03;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:16:23;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:16:43;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:17:05;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:17:25;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:17:45;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:18:05;-0.01;20.3;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:18:25;-0.01;20.2;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:18:45;-0.01;20.3;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:19:05;-0.01;20.3;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:19:25;-0.01;20.3;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:19:45;-0.01;20.3;1.4;0.2;0;33.5;0;0.01;
08/03/2019 01:20:07;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:20:27;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:20:47;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:21:07;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:21:27;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:21:47;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:22:07;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:22:27;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:22:47;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:23:08;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:23:29;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:23:49;-0.01;20.3;1.4;0.2;0;33.4;0;0.01;
08/03/2019 01:24:09;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:24:29;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:24:49;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:25:09;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:25:29;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:25:49;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:26:10;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:26:31;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:26:51;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:27:11;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:27:31;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:27:51;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:28:11;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:28:31;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:28:51;-0.01;20.3;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:29:11;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:29:33;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:29:53;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:30:13;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:30:33;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:30:53;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:31:13;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:31:33;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:31:53;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:32:13;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:32:35;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:32:55;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:33:15;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:33:35;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:33:55;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:34:15;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:34:35;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:34:55;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:35:15;-0.01;20.4;1.4;0.2;0;33.3;0;0.01;
08/03/2019 01:35:37;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:35:57;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:36:17;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:36:37;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:36:57;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:37:17;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:37:37;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:37:57;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:38:17;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:38:39;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:38:59;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:39:19;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:39:39;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:39:59;-0.01;20.4;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:40:20;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:40:39;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:40:59;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:41:19;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:41:39;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:42:01;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:42:21;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:42:41;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:43:01;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:43:21;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:43:41;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:44:01;-0.01;20.5;1.4;0.2;0;33.2;0;0.01;
08/03/2019 01:44:21;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:44:41;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:45:03;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:45:23;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:45:43;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:46:03;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:46:23;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:46:43;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:47:03;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:47:23;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:47:43;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:48:05;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:48:25;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:48:45;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:49:05;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:49:26;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:49:45;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:50:05;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:50:25;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:50:45;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:51:07;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:51:27;-0.01;20.5;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:51:47;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:52:07;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:52:27;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:52:47;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:53:07;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:53:27;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:53:47;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:54:09;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:54:29;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:54:49;-0.01;20.6;1.4;0.2;0;33.1;0;0.01;
08/03/2019 01:55:09;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:55:29;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:55:49;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:56:09;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:56:29;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:56:49;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:57:11;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:57:31;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:57:51;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:58:11;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:58:31;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:58:51;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:59:11;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:59:31;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 01:59:51;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:00:12;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:00:33;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:00:53;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:01:13;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:01:33;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:01:53;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:02:13;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:02:33;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:02:53;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:03:13;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:03:35;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:03:55;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:04:15;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:04:35;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:04:55;-0.01;20.7;1.4;0.2;0;33;0;0.01;
08/03/2019 02:05:15;-0.01;20.6;1.4;0.2;0;33;0;0.01;
08/03/2019 02:05:35;-0.01;20.7;1.4;0.2;0;33;0;0.01;
08/03/2019 02:05:55;-0.01;20.7;1.4;0.2;0;33;0;0.01;
08/03/2019 02:06:15;-0.01;20.7;1.4;0.2;0;33;0;0.01;
08/03/2019 02:06:37;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:06:57;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:07:17;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:07:37;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:07:58;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:08:17;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:08:37;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:08:57;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:09:17;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:09:39;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:09:59;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:10:19;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:10:39;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:10:59;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:11:19;-0.01;20.7;1.4;0.2;0;32.9;0;0.01;
08/03/2019 02:11:39;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:11:59;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:12:19;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:12:41;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:13:01;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:13:21;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:13:41;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:14:01;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:14:21;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:14:41;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:15:01;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:15:21;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:15:43;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:16:03;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:16:23;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:16:43;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:17:03;-0.01;20.7;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:17:23;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:17:43;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:18:03;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:18:23;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:18:43;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:19:05;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:19:25;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:19:45;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:20:05;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:20:25;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:20:45;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:21:05;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:21:25;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:21:45;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:22:07;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:22:27;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:22:47;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:23:07;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:23:27;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:23:47;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:24:07;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:24:27;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:24:47;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:25:09;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:25:29;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:25:49;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:26:09;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:26:29;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:26:49;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:27:09;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:27:29;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:27:49;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:28:11;-0.01;20.8;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:28:31;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:28:51;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:29:11;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:29:32;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:29:51;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:30:11;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:30:31;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:30:51;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:31:13;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:31:33;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:31:53;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:32:13;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:32:33;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:32:53;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:33:13;-0.01;20.9;1.4;0.2;0;32.8;0;0.01;
08/03/2019 02:33:33;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:33:53;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:34:15;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:34:35;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:34:55;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:35:15;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:35:35;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:35:55;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:36:15;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:36:35;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:36:55;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:37:16;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:37:37;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:37:57;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:38:17;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:38:37;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:38:57;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:39:17;-0.01;20.9;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:39:37;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:39:57;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:40:17;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:40:39;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:40:59;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:41:19;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:41:39;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:41:59;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:42:19;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:42:39;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:42:59;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:43:19;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:43:41;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:44:01;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:44:21;-0.01;21;1.4;0.2;0;32.7;0;0.01;
08/03/2019 02:44:41;-0.01;21;1.4;0.2;0;32.7;0;0.01;
